aubergine,amaranth,asparagus,legumes,beans,chickpeas,lentils,peas,broccoli,cabbage,kohlrabi,cauliflower,celery,endive,fiddleheads,frisee,fennel,greens,kale,spinach,anise,basil,caraway,cilantro,coriander,chamomile,dill,lavender,marjoram,oregano,parsley,rosemary,sage,thyme,lettuce,arugula,mushrooms,nettles,okra,onions,chives,garlic,leek,onion,shallot,peppers,habanero,paprika,radicchio,rhubarb,turnip,radish,courgette,pumpkin,potato,quandong,sunchokes,zucchini
-0.098181,-0.084036,-0.16309,-0.48503,-0.41369,0.18434,-0.045224,-0.36486,-0.67083,-0.65516,-0.032868,-0.25989,-0.43028,-0.52154,-0.14349,-0.11643,-0.38703,-0.62378,-0.43082,-0.13411,-0.27808,0.033413,-0.10687,-0.40482,-0.10137,-0.36919,-0.17632,-0.31401,-0.2149,0.25396,-0.30861,-0.10622,-0.10465,0.0021344,-0.32493,-0.11884,-0.15206,-0.53921,-0.10396,-0.15151,0.111,0.46179,0.22745,-0.3748,0.24829,-0.053737,0.2913,0.19677,-0.3501,0.030866,0.18151,-0.23434,-0.24351,0.029158,-0.21378,0.033592,0.13202,-0.24375
0.0040664,0.30301,-0.41234,0.1379,0.22002,0.42814,0.50141,0.31303,-0.037225,-0.293,-0.3612,0.29958,-0.12958,0.093444,-0.14689,-0.07191,-0.17341,-0.19735,0.058817,-0.23734,0.13758,-0.25171,0.24632,0.3644,0.069893,-0.40021,0.38114,-0.2531,-0.31087,-0.16612,-0.066874,-0.25075,-0.16436,-0.074424,-0.12819,-0.25276,-0.20542,0.73546,0.15258,0.23415,-0.23144,0.35621,0.053489,-0.048427,-0.042456,0.49779,0.58864,0.30648,0.050045,-0.40685,-0.43541,-0.19557,-0.43398,-0.40265,-0.10284,0.26926,-0.10549,-0.22084
-0.082647,0.18661,0.25044,0.39828,-0.06367,-0.2191,-0.031024,-0.22283,0.63642,0.46812,-0.35949,0.20316,0.47852,0.51791,-0.31642,0.67935,0.30744,-0.13802,0.0051033,0.78349,0.26349,0.021688,0.4878,0.091367,-0.16005,0.32551,0.40635,-0.22191,-0.34383,0.15542,0.32039,0.34985,0.22802,0.051134,0.68996,0.6159,0.16373,0.17661,-0.087962,0.26348,0.05244,0.03394,0.2197,0.26951,0.0051305,0.27925,0.56917,0.044621,0.25093,0.87678,0.061936,0.39711,0.52355,0.17455,-0.11364,0.46993,0.14599,0.50211
-0.4085,0.56911,-0.019082,0.35578,0.17316,0.44068,0.47107,-0.19128,-0.1849,-0.097077,-0.04223,-0.013701,-0.051047,-0.35289,0.30672,-0.58702,-0.54835,0.061127,0.32511,0.12769,0.36719,0.17236,0.07029,0.49773,0.12612,-0.3892,0.064423,-0.30298,0.0095136,0.15233,-0.014461,-0.22172,-0.069518,-0.014458,-0.21448,-0.27281,0.093375,-0.43522,0.51027,0.005519,0.51296,-0.32125,-0.44157,-0.41808,0.072413,-0.1371,-0.10307,0.30359,-0.53146,0.48464,-0.15848,-0.15243,-0.62629,0.31918,-0.22217,-0.17577,0.38742,0.16298
0.33864,0.051765,-0.32914,-0.41355,-0.6008,-0.28512,-0.26638,-0.46175,-0.48075,-0.14741,-0.39358,0.075072,-0.28417,-0.20562,-0.26681,0.062822,-0.019256,-0.97363,-0.38774,-0.47939,0.08678,0.23536,0.40605,-0.23636,-0.074347,0.33573,-0.10263,-0.090717,0.28613,0.074407,0.22293,0.10602,0.18754,0.21688,-0.47079,-0.46489,-0.38702,0.0099261,-0.54631,-0.29693,-0.13044,-0.27655,-0.11222,-0.32866,-0.12449,-0.15428,0.085469,0.10291,-0.48259,-0.67768,-0.44551,0.11304,0.42841,0.31366,-0.015172,-0.69743,0.013631,-0.035626
-0.47606,-0.64925,-0.34036,-0.35002,-0.4645,-0.42252,-0.19817,-0.68916,-0.47832,-0.15719,-0.44729,-0.36956,-0.20359,0.096113,-0.34612,-0.067098,-0.3106,-0.1826,-0.26467,-0.17393,-0.15578,-0.25464,0.19129,-0.44721,-0.24066,0.43756,-0.13259,0.37537,0.24235,0.22246,0.37943,0.0077423,-0.07925,0.078261,-0.24854,-0.38799,-0.065504,-0.14145,-0.53406,-0.33673,-0.17834,-0.32363,-0.25572,-0.23681,-0.27968,-0.32368,-0.66958,0.053991,-0.079705,-0.11363,-0.33989,-0.40474,-0.55907,-0.22037,-0.49954,0.38513,0.25594,-0.42783
-0.096249,-0.16079,-0.19008,-0.42489,0.084646,-0.31002,-0.3141,0.40726,-0.088397,-0.38592,-0.39862,0.21757,-0.25123,-0.46326,0.035485,0.21874,-0.24891,-0.40503,0.29759,0.060962,0.41433,0.20433,-0.28374,-0.023814,0.40662,-0.25547,0.033653,0.17488,-0.077496,-0.26384,-0.065665,0.23337,0.64399,-0.086729,-0.41844,-0.27718,-0.1527,-0.017562,0.30212,-0.22457,-0.031664,0.2156,-0.30434,-0.11361,-0.024508,0.37826,0.68383,-0.076644,-0.60606,0.29751,-0.26477,-0.17116,0.19746,0.3279,0.52812,0.46967,0.18225,-0.18891
-0.22619,0.18405,0.043644,0.29016,-0.024449,0.22112,-0.097203,0.059631,-0.26834,-0.38039,-0.16244,-0.49898,-0.099943,-0.2122,0.044503,0.067383,0.2221,-0.63462,0.097625,0.048936,0.41347,-0.038654,-0.087523,0.028795,0.34514,0.53533,0.058791,0.12125,0.11566,-0.40022,0.08702,0.1936,0.11512,0.47913,-0.24571,0.015191,-0.20601,0.31016,-0.44572,-0.45807,0.2957,-0.26939,0.44628,-0.12559,0.38194,-0.55729,-0.27025,-0.10152,-0.080989,0.4195,-0.1021,0.203,0.44007,-0.28589,0.0052237,0.45299,-0.34251,-0.17787
0.48942,0.22068,0.85456,0.57644,1.0681,0.74463,0.66832,0.63975,0.76758,0.37746,0.15895,0.37694,-0.28092,0.33041,0.35323,0.51311,0.33977,0.025032,0.1169,0.4886,0.20319,0.016655,-0.53521,-0.14194,-0.043099,0.5066,0.24843,0.41991,0.28096,0.21836,0.044505,0.24133,-0.32621,0.54852,-0.010213,0.82836,0.49284,-0.058296,0.23791,0.00075841,-0.020078,0.15634,0.40837,0.24337,-0.072104,0.18686,-0.15973,0.17244,0.22874,-0.31987,0.06937,0.72196,0.34991,0.17255,0.32198,0.43185,0.34477,0.5888
-0.44678,0.48979,-0.1561,0.72883,0.66794,0.13901,0.44449,0.29721,-0.011972,0.074526,-0.30083,-0.023452,-0.15413,-0.19253,-0.44127,-0.58009,-0.01144,0.76652,0.25764,0.33159,0.019147,-0.22064,0.16972,0.1637,0.0594,0.19412,-0.45296,0.24066,-0.025365,0.32106,0.11806,0.17379,0.27739,0.25718,0.11599,-0.050172,0.020871,0.4446,0.40474,0.041373,-0.19931,-0.18881,-0.025132,0.0697,-0.52688,0.3527,0.32301,-0.041533,-0.36495,0.12136,0.03892,0.017246,-0.88379,0.16575,0.21498,0.084321,-0.48727,-0.32753
0.39013,0.40811,0.3687,0.35992,0.27924,-0.035878,-0.042854,0.34852,-0.18696,0.31919,0.075036,-0.05666,-0.14055,-0.19692,0.67893,0.10672,-0.38558,0.66705,0.18855,0.10943,-0.37546,0.066361,-0.74833,-0.57233,-0.2025,-0.010046,-0.40069,-0.084127,0.21375,0.060111,0.065095,0.48626,0.33069,0.34106,0.02635,-0.060447,0.52537,0.35598,0.31506,-0.073701,-0.20366,0.1549,0.25669,-0.038354,0.49722,-0.0064624,-0.27521,0.54912,0.14082,0.14491,0.0014546,-0.21356,0.26543,0.23773,0.29221,-0.027457,0.20707,-0.061436
0.12092,0.25896,-0.12456,-0.47244,-0.38799,-0.14319,-0.32365,-0.49381,-0.42192,-0.29975,-0.16165,-0.63935,0.1623,-0.35608,-0.50902,-0.2155,-0.27458,-0.0069724,-0.43814,-0.50002,-0.8209,-0.67067,-0.26917,0.36059,-0.087019,0.12125,-0.096801,-0.012446,-0.0093749,-0.15763,-0.076417,-0.57885,-0.45401,-0.15302,0.26386,-0.17676,-0.50211,0.25697,-0.29517,0.36858,-0.017128,-0.4405,-0.4122,-0.009352,-0.35571,-0.16834,0.10484,-0.087179,-0.20366,-0.65616,-0.036007,0.10027,-0.23103,-0.83594,-0.55954,0.09877,-0.029523,-0.49818
0.17243,-0.13605,0.57444,-0.40996,0.57897,0.39187,0.13899,-0.067735,0.58322,0.31304,0.60864,0.14723,0.33864,0.17728,0.033647,-0.12347,0.13617,0.026028,0.20712,0.51672,0.47264,0.50598,-0.33844,0.027927,-0.15524,0.57455,0.062245,0.38345,-0.57122,-0.45333,-0.15772,-0.11429,0.39468,-0.11064,0.076931,0.31548,0.19518,0.90946,0.33701,0.11391,-0.10079,0.068978,0.1119,0.18975,0.044791,-0.25168,0.56406,-0.31414,-0.11841,0.50159,0.40228,0.23454,0.090103,0.54171,-0.013905,0.11597,-0.35971,-0.088242
0.2972,0.21883,-0.023977,-0.69576,-0.45861,-0.52869,-0.46175,-0.34983,-0.26001,0.033709,-0.067091,-0.19551,0.031432,-0.17201,0.21779,0.1197,0.39523,0.48271,-0.50435,-0.19263,0.2992,-0.022979,0.39819,-0.24195,0.56288,-0.048221,0.24101,-0.005618,-0.11364,-0.33417,-0.032443,0.027377,0.5929,-0.050513,-0.31951,-0.17135,0.093478,0.092621,0.0093363,0.010014,-0.25295,0.064219,0.31088,0.16452,0.37162,-0.31317,0.067104,0.047615,-0.0077572,-0.38644,-0.32671,-0.24158,0.18394,-0.020827,-0.056728,-0.53999,0.19154,0.028519
-0.064222,0.53712,0.064976,0.40476,0.24274,-0.15518,0.13525,0.2726,0.17062,0.11213,-0.057217,-0.26661,0.41388,-0.40849,0.17543,0.0982,-0.042718,0.13809,-0.087975,-0.145,0.15539,-0.065054,0.34703,0.13494,-0.021432,0.21398,0.48264,0.14665,0.20687,0.16365,0.45133,0.13022,0.15879,0.10668,-0.052935,-0.49006,0.10538,-0.14407,-0.14731,0.24673,0.40973,0.17714,0.37161,0.34266,0.27826,0.20253,-0.798,0.015936,-0.52019,-0.21965,-0.3774,-0.08373,0.018811,0.051764,-0.033039,-0.19143,0.23417,-0.033089
-0.28635,0.42919,0.013767,0.25373,-0.35628,0.14819,0.4129,-0.065188,-0.13123,-0.11684,-0.071756,-0.099219,0.088629,-0.31508,-0.57223,-0.25386,-0.26833,-0.23762,-0.052213,-0.43069,-0.55205,-0.39094,-0.31619,-0.22008,-0.25339,-0.41734,0.20464,-0.53379,-0.26909,-0.13327,-0.043689,-0.5953,-0.11616,-0.59407,-0.35839,-0.38297,-0.63311,-0.17246,0.14991,-0.042124,0.1768,-0.31443,-0.0063751,0.11651,-0.32673,-0.51116,-0.26127,-0.16933,-0.59891,0.35488,0.06914,0.3897,0.21946,0.016458,-0.0022671,0.072881,-0.14508,0.33099
-0.043707,-0.11587,-0.028262,-0.00070908,-0.095216,0.29588,0.33786,0.091453,0.2033,0.39133,0.24063,0.24904,0.52093,-0.17524,0.058925,-0.17072,0.2713,0.11431,0.33915,0.18882,0.039745,0.20339,0.38174,0.9434,0.47391,0.15828,0.076786,0.10361,0.22294,0.48839,0.52025,0.2632,0.037682,0.35203,-0.16627,0.23083,0.033679,-0.10921,-0.15155,0.14998,0.10047,0.15188,0.19885,0.43845,0.62197,0.18282,0.31664,0.49419,0.0543,0.13099,0.13216,0.22906,-0.086859,0.02928,0.022822,-0.22327,-0.12424,-0.04123
0.069395,0.71496,0.56259,0.11106,0.21994,0.10855,0.246,0.54835,0.39474,0.55999,0.22483,0.62515,0.28975,0.3799,0.77272,-0.032859,0.087934,-0.15706,0.14122,0.47222,-0.0052641,0.11793,0.24545,0.56204,0.46219,-0.57256,0.13068,-0.14893,0.011352,0.12894,0.22513,0.29736,0.46686,0.4988,0.74315,0.42447,0.59024,0.34246,0.59311,0.49419,0.18713,0.44626,0.062136,0.43453,0.056349,0.73001,0.41995,0.40022,0.42612,0.05562,0.51894,0.36482,-0.083176,0.20105,0.3383,0.17242,0.19809,0.1583
-0.36841,0.10609,0.34901,-0.03765,-0.20814,-0.023962,0.094354,0.25526,-0.072931,0.13333,-0.18279,0.2068,-0.21829,0.36987,0.15023,0.25303,0.17358,0.15511,-0.033475,0.16593,-0.3532,0.3939,0.040695,0.039379,-0.0936,-0.058376,0.64125,-0.36148,0.35415,-0.040169,0.43781,0.62021,-0.17776,0.1258,-0.14065,0.069905,-0.097406,-0.11402,0.054015,-0.22342,0.66322,0.20327,0.19306,0.26131,0.46778,-0.27768,-0.62,-0.31608,0.51036,0.13753,0.16839,0.33657,-0.15765,0.3348,0.13725,-0.88385,0.16989,-0.018678
0.40823,0.17518,0.27099,0.30334,0.37614,0.34227,0.51977,0.30164,0.66841,0.92354,0.55417,0.59101,0.40071,-0.12558,0.10859,-0.3616,-0.016885,-0.15511,0.72459,0.64532,0.10932,0.40308,-0.13353,0.37499,0.61004,0.53432,0.31231,-0.061569,-0.12684,0.17316,0.25885,0.00039759,-0.13103,-0.041685,0.33763,0.33027,0.61231,0.01708,0.53342,0.78767,0.35932,0.71998,0.061016,0.44497,0.27222,0.83549,0.020255,0.20102,-0.0095277,0.55123,0.43181,0.518,0.38362,0.24154,0.4109,-0.71565,0.42332,0.51118
-0.87311,-0.1683,-0.30862,-0.31913,0.03215,-0.20563,-0.22993,-0.40396,-0.44817,-0.081876,-0.54395,-0.45601,-0.14823,-0.35753,-0.12536,-0.019322,-0.40624,-0.34654,-0.21134,-0.21101,-0.22783,-0.0779,0.14518,0.06738,-0.039241,0.12049,0.15772,-0.4604,0.32643,0.11683,-0.049054,-0.41603,0.14333,-0.16845,-0.14167,0.055217,-0.32812,0.14855,-0.16658,-0.33173,-0.46086,0.12553,-0.25044,0.069117,0.097713,-0.35151,0.03904,-0.14456,-0.038226,0.038189,-0.39357,-0.52676,-0.59588,0.024017,-0.43843,0.052085,-0.19317,-0.39184
0.48023,0.49184,0.23187,0.19999,-0.016804,0.71686,0.50081,0.28676,0.16461,0.14737,0.73147,0.4009,0.12016,0.075215,0.01861,0.19774,0.26781,0.16306,0.7382,0.5693,0.49564,0.24372,0.57745,0.01502,0.24056,0.020726,0.024069,0.15566,0.62213,-0.28063,0.14754,-0.47553,-0.45884,0.11706,0.22215,0.29107,0.092128,-0.21711,0.22858,0.43959,0.11327,0.063384,-0.15253,0.096152,0.073981,0.35911,-0.33575,0.092063,0.45749,0.27129,0.18248,0.29185,0.50011,0.70262,0.24387,0.68642,0.029278,0.47844
0.51108,-0.22783,0.78505,-0.44515,0.44844,-0.21417,-0.11741,0.41419,0.32753,0.28434,0.17985,0.26087,0.27534,0.030556,0.079043,-0.39166,0.41486,0.2305,0.5235,0.4589,-0.085397,0.31158,-0.14764,0.11619,-0.032812,-0.375,0.50862,0.47437,0.014567,-0.24437,0.043476,0.46149,0.40148,0.2381,0.40156,0.32966,0.5085,0.28015,0.18149,0.24063,-0.036709,0.066739,0.65153,0.47082,0.065353,0.46262,0.24836,0.0093931,-0.070571,0.35121,0.14209,0.31933,-0.017241,0.54133,0.08652,-0.028605,-0.23484,0.37132
0.2915,0.45903,0.53435,0.34805,0.48916,0.62744,0.63622,0.20768,0.56714,0.50222,0.11923,0.67865,0.50997,0.55888,0.5452,0.36673,0.71356,0.94042,0.71327,0.42422,0.93898,0.92758,0.17687,0.45036,1.0792,0.81909,0.59219,0.60311,0.52973,0.57293,0.67103,0.90041,0.031795,0.69779,0.17913,0.3908,-0.019979,0.61617,0.3051,0.46017,0.69714,0.83327,0.53317,0.4566,0.44076,0.56083,0.14975,0.4798,0.45822,0.55623,0.36643,0.29904,0.39685,0.38826,0.31335,0.52853,0.46653,0.45753
0.39188,-0.00057576,-0.20262,0.22513,0.19744,-0.010216,0.33748,-0.007207,-0.19024,-0.1993,-0.153,0.05495,-0.10815,-0.44166,-0.37076,-0.5659,0.27223,0.19154,-0.15821,-0.41748,0.56627,-0.49676,-0.069414,0.020312,0.35006,0.25561,-0.14032,0.25251,-0.36864,-0.047886,-0.23063,-0.40481,-0.29298,-0.1925,-0.64049,-0.53208,-0.036718,-0.48584,0.048739,-0.13358,0.11462,0.088648,-0.08463,-0.22102,-0.11916,0.12923,-0.095967,0.28253,-0.22742,-0.13183,-0.29578,-0.24882,0.36797,0.14067,-0.11196,-0.15696,-0.051235,-0.075318
0.054285,-1.564,-0.46757,-0.85053,-0.23994,-1.0397,-1.025,-0.94677,-0.73229,-0.19365,-0.4897,-1.0776,-0.72484,-0.50795,-0.6283,-0.18909,-0.41838,-0.59396,-0.62177,-0.80993,0.037674,0.061639,-0.31649,-0.034481,-0.38193,-0.5944,-0.45078,-0.66316,-0.50572,-0.39556,-0.62958,-0.18991,0.17605,-0.13317,-0.57449,-0.53516,-0.90345,-0.60757,-0.5464,-0.45921,-0.22004,-0.44178,-0.15999,-0.35785,-0.24607,-1.0222,0.056886,-0.17339,-0.38502,-0.18551,-0.38145,-0.54704,-0.28329,-0.55527,-0.21516,-0.11004,-0.11671,-0.86503
-0.2087,0.50435,0.41811,0.028226,-0.35531,-0.051323,-0.16721,0.025211,0.41718,0.51858,0.39573,0.33942,0.32275,-0.007813,-0.36225,-0.50032,-0.0027607,0.19308,0.039669,-0.30174,0.38287,0.14916,0.87647,-0.02636,0.25359,0.24784,0.23859,0.17717,0.32728,0.014022,0.40726,0.56836,0.20047,0.18465,-0.14681,-0.16807,0.35244,-0.052647,-0.27408,0.23218,0.30724,0.35066,0.53861,0.32614,0.54865,0.13146,0.18334,0.5448,0.038627,0.052115,0.40873,0.64161,-0.23321,0.10045,0.68809,-0.25943,0.20183,0.0056242
0.42718,0.54103,0.45429,0.26649,0.56522,0.76735,0.7656,0.47974,0.66535,0.63113,0.49412,0.25265,0.4596,0.33874,-0.14211,0.11271,0.71305,0.96912,0.83143,0.59148,0.41391,0.34392,0.17026,0.29209,0.24813,-0.099689,0.60091,0.056121,-0.38923,0.27173,0.22687,-0.0018842,0.32838,0.080792,0.47542,0.626,0.23211,0.26616,0.18983,0.50504,0.21521,0.098868,0.67988,0.20096,-0.5459,0.54142,0.19995,-0.020601,0.65591,0.068042,0.2704,0.20401,0.97319,-0.16959,0.42253,-0.35156,0.037019,0.99739
0.24972,-0.48746,-0.74225,-0.25251,-0.92671,-0.74385,-0.9906,-0.85888,-0.73032,-0.43911,-0.48819,-1.0145,-0.53566,-0.87433,-0.59104,-0.51646,-0.74001,-0.17507,-0.42592,-0.72913,-0.31699,-0.16021,0.029474,-0.66474,-0.52169,-0.38118,-0.51845,-0.074987,0.19792,0.034769,-0.60136,-0.37107,0.46551,0.012132,-0.80618,-0.53166,-0.33336,-0.068341,-0.32518,-0.47505,-0.24272,-0.14494,-0.33565,-0.19786,-0.23649,-0.26059,-0.50543,0.14025,-0.83722,-0.52275,-0.24485,-0.48297,-0.35151,-0.74712,-0.53557,-0.036897,-0.55648,-0.87824
0.44355,0.49374,0.010236,0.24109,-0.2537,0.36961,-0.14017,-0.25289,0.30827,0.23871,0.27022,0.49408,0.66337,0.2931,-0.68513,-0.71172,0.63896,-0.29948,0.20722,0.50466,0.59046,0.55424,0.449,0.32636,0.32254,-0.037833,0.11893,0.036187,0.085935,0.68746,0.60359,0.034238,0.15787,0.28719,0.17398,0.14661,0.20235,-0.21542,0.23652,0.029492,-0.063936,0.62691,0.24884,0.45089,0.45334,-0.32333,-0.36408,0.99582,-0.22141,0.48666,0.16258,0.182,0.020362,0.66929,0.58915,-0.33707,-0.50533,0.23515
0.21877,-0.31293,-0.028392,-0.2143,0.038394,0.35217,-0.087573,0.11788,0.2676,0.11505,0.12069,-0.019903,0.083285,0.41154,-0.69114,-0.2072,0.38712,-0.027557,0.063686,0.12301,0.092959,-0.25845,0.60523,0.14884,-0.17033,0.034898,0.31518,-0.34077,0.61019,0.55448,0.074133,0.024177,0.20472,0.0025934,0.0059868,0.18366,0.21441,-0.11459,0.24049,0.043578,0.06435,-0.088646,0.26508,0.3371,0.15915,0.020153,0.10302,0.16861,-0.078365,0.086192,0.32069,0.28849,0.40568,0.41941,0.46037,0.21084,-0.20481,0.30602
0.7815,0.87272,1.2817,1.3119,1.0571,1.0535,1.2707,1.2074,1.3679,1.1766,1.0575,1.1213,1.0297,1.1804,0.3322,1.143,1.1769,0.60215,1.2641,1.6238,0.82373,1.3145,0.81968,1.0348,1.1143,0.94089,1.0658,1.2565,1.1763,1.4608,1.3339,1.1943,0.65695,1.1504,1.6318,1.1117,1.4585,0.87575,0.80759,1.1617,1.3526,1.3485,1.0736,1.0952,1.0484,0.95935,0.29923,0.65513,0.78812,1.1505,0.84808,1.3647,0.75802,0.69697,0.7532,-0.45318,0.1814,1.1218
0.20881,-0.072665,0.57361,-0.58417,-0.19983,0.0061096,-0.28782,0.43255,0.56658,0.072742,0.27517,0.40255,0.20173,-0.025881,0.4623,0.21083,-0.057992,-0.21117,0.34072,0.3985,-0.42852,0.47572,-0.15224,0.42147,-0.30246,-0.18345,0.31239,0.53108,0.50407,0.49671,0.44773,0.31236,0.12692,0.71817,0.46202,0.97668,0.48972,-0.5553,-0.50986,0.62926,0.76821,0.2853,0.39038,0.451,0.61779,0.44583,-0.0010941,0.11364,0.47234,-0.1434,0.05052,0.37039,0.65748,-0.050421,0.074104,-0.57258,0.13989,0.40997
-0.63698,-0.50201,-0.58086,0.076958,-0.0067041,0.21645,0.13501,0.043326,-0.55597,-0.25086,-0.15817,-0.47306,-0.22245,-0.55087,-0.84821,-0.15669,-0.27503,0.13566,-0.081043,-0.3534,-0.13518,-0.51606,0.27303,-0.22176,0.060079,0.011761,0.043106,-0.29034,-0.48738,-0.94245,-0.44709,-0.63738,-0.0064031,-0.64029,-0.21196,-0.23379,-0.38361,-0.35772,-1.0159,-0.020212,-0.41816,-0.51404,-0.25546,-0.0051972,-0.34175,-0.7208,-0.17332,-0.62843,-0.47365,-0.096992,-0.29755,-0.43827,-0.3265,-0.065627,-0.21026,0.11113,-0.092396,-0.63033
0.023317,0.1486,-0.086008,-0.26268,-0.084099,-0.06932,-0.15168,-0.40299,-0.1642,-0.23666,0.11258,-0.26193,0.0012199,-0.53121,0.097796,-0.029265,-0.38125,0.059896,-0.014139,-0.16159,-0.1048,0.14185,-0.31537,0.10383,-0.47834,-0.57292,-0.086103,-0.14857,0.30422,0.062644,0.32111,-0.13536,0.11796,0.12442,-0.45467,-0.38045,0.28565,0.14237,-0.29579,-0.048639,-0.10203,0.10626,0.1085,0.17155,-0.088254,-0.21438,-0.13101,-0.21121,-0.083758,-0.76052,-0.18776,-0.57988,-0.018474,0.12774,0.22191,-0.029795,-0.049708,0.22725
0.44375,0.20601,-0.59545,-0.27885,-0.51544,-0.25085,-0.53225,-0.36499,-0.69909,-0.51472,-0.17928,-0.55077,-0.58103,-0.24065,-0.028956,-0.49066,-0.13988,-0.28077,-0.8216,-0.26354,-0.060216,-0.026113,-0.040034,-0.46135,0.033752,-0.65585,-0.070693,-0.11902,0.33347,0.10829,-0.50852,-0.098278,-0.40966,-0.27592,-0.31887,-0.19038,-0.18189,-0.83547,-0.53256,-0.35686,-0.27812,-0.35407,0.26036,-0.037199,-0.057278,-0.06083,0.39855,0.10626,-0.29375,-0.5123,0.30243,-0.29668,0.50441,0.14577,0.179,0.19069,-0.34793,0.10866
0.033631,0.098558,0.34455,-0.0021052,0.5927,0.23189,0.27524,0.4236,0.22609,0.405,0.23103,0.28715,0.64,0.8744,0.36057,0.64829,0.58534,0.79836,0.28547,0.26765,0.38904,0.52106,0.78188,0.86556,0.99525,0.12267,0.44362,0.093261,0.47917,0.63845,0.8149,0.58798,0.36745,0.61287,0.25461,0.84,0.51682,0.61283,-0.15421,0.95357,1.0709,0.80507,0.93944,0.68988,1.2656,0.28753,0.32951,0.60868,1.1127,0.70581,0.41961,-0.054105,0.013403,-0.055991,0.32221,-0.425,0.1358,-0.091704
0.19939,-0.06639,0.17077,-0.18297,0.079535,0.36397,-0.2093,0.39184,0.20809,0.26471,0.23968,0.52766,0.41275,0.043956,0.23517,-0.029091,0.26485,-0.44349,-0.14584,-0.3067,0.91754,-0.29911,0.10554,0.2329,0.51237,-0.15236,0.44056,0.36339,0.064204,0.10134,-0.071494,0.39391,-0.016727,0.54674,-0.30446,0.081852,0.027992,0.10902,0.43186,0.43533,0.1367,0.48186,0.066843,0.12249,0.81795,0.6299,0.50914,0.7868,0.10175,0.056189,0.12578,0.29725,-0.022369,0.77287,0.041248,-0.12199,0.44666,0.44766
-0.42498,-0.11658,-0.265,0.066281,0.013877,-0.33339,-0.10409,0.01332,-0.071764,-0.6589,-0.40928,-0.20696,-0.28888,-0.17636,-0.166,-0.51728,-0.15915,-0.24575,-0.20734,-0.071057,-0.1535,-0.21504,-0.73828,-0.72291,-0.8473,0.057549,-0.44987,0.052032,-0.37803,-0.57912,-0.38296,-0.20741,-0.37994,-0.30319,-0.27921,-0.33079,-0.33102,-0.22967,-0.47724,-0.46001,-0.39793,-0.1708,-0.065469,-0.57736,-0.38445,-0.10374,0.3638,-0.87765,-0.18672,-0.35903,-0.0018674,-0.25285,-0.35852,-0.027653,-0.20416,-0.004662,0.080731,-0.082066
0.48915,0.065506,-0.15908,0.11696,-0.059394,0.87651,0.4503,0.20665,0.093202,0.1649,0.2852,0.27098,0.49971,0.012398,-0.57952,0.22655,0.39171,1.097,0.014437,0.050777,0.33424,0.14366,0.14958,0.52106,0.64667,0.40105,0.42206,0.55342,0.33342,0.1678,0.574,0.20392,0.41845,0.16574,0.27967,-0.32075,0.14662,-0.44201,0.011443,0.36807,0.71886,0.56613,0.059216,0.021608,0.6007,0.3606,0.27152,0.77588,0.36233,0.16883,0.2334,0.22281,0.42764,0.099949,0.046593,0.28256,-0.038855,0.20854
-0.43209,0.51545,0.4427,0.61584,0.17053,0.11787,0.39004,0.38782,0.11621,-0.072465,-0.25499,0.052466,-0.054266,0.44729,0.27065,0.31968,-0.49591,0.17634,0.47491,0.12066,-0.13119,0.0021486,-0.47583,-0.73112,-0.10045,-0.18519,-0.38256,0.092503,-0.065997,-0.72667,-0.32106,0.16985,0.47874,0.01975,-0.29492,-0.043477,0.34305,0.68928,-0.26928,0.10874,-0.1299,-0.10184,0.42844,0.012238,0.20803,-0.50766,-0.61758,-0.7366,-0.19466,0.46323,-0.060806,-0.07989,-0.55923,0.53774,0.45627,0.39362,0.68559,0.016936
-0.043306,-0.2496,0.30992,0.034249,0.039528,0.46248,0.26152,0.34949,0.76719,0.35207,0.39986,0.18443,0.22771,-0.11098,0.14049,-0.088547,0.28101,-0.10165,0.43527,0.21052,-0.48194,0.062357,-0.14965,0.12911,-0.15825,-0.44966,0.36149,-0.74378,-0.36908,-0.48892,0.061252,-0.52185,0.10396,-0.40011,0.052017,-0.074194,0.095609,-0.055781,-0.30348,0.49234,-0.0819,0.63998,0.3531,0.47084,0.38078,0.51922,0.60647,0.2328,-0.23607,-0.47153,0.56059,0.074287,0.22582,0.2921,0.23736,-0.44686,0.23308,-0.03694
-0.47948,-0.62699,-0.7473,0.0099211,-0.63026,-0.2912,-0.61931,-0.74201,-0.39209,-0.13478,-0.22102,-0.43815,-0.5335,-0.34243,0.056965,-0.13379,-0.14443,0.26148,-0.26544,-0.65606,-0.45912,-0.5287,-0.39408,-0.99075,-0.40708,0.15176,-0.56644,-0.17012,-0.65258,-0.96122,-0.63531,-0.33455,-0.0060371,-0.39768,-0.56914,-0.25938,-0.62961,0.18471,-0.33868,-0.59636,-1.0982,-0.44333,-0.06786,-0.38129,-0.023812,-1.0307,-0.86506,-0.78437,-0.42674,-0.62057,0.03398,-0.36483,-0.41524,-0.16706,-0.32598,0.56209,0.11903,-0.84784
